iter	AUC:type=Mu	MultiClass	Accuracy	F1:class=0	F1:class=1	F1:class=2	F1:class=3	F1:class=4	F1:class=5
1049	0.9872190908	0.7350420795	0.7410586552	0	0.6117647059	0.7547619048	0.7704918033	0.7068965517	0.4
1050	0.9872394115	0.7347068217	0.7410586552	0	0.6117647059	0.7547619048	0.7704918033	0.7068965517	0.4
1051	0.9872503316	0.7345088043	0.7410586552	0	0.6117647059	0.7547619048	0.7704918033	0.7068965517	0.4
1052	0.9872862143	0.7340978852	0.7417739628	0	0.6117647059	0.7547619048	0.7714072971	0.7084233261	0.4
1053	0.987300581	0.7339416283	0.7417739628	0	0.6117647059	0.7547619048	0.7714072971	0.7084233261	0.4
1054	0.9873209721	0.7336432354	0.7417739628	0	0.6117647059	0.7547619048	0.7714072971	0.7084233261	0.4
1055	0.98732798	0.7335312333	0.7417739628	0	0.6279069767	0.7556615018	0.7704918033	0.7068965517	0.4
1056	0.9873357417	0.733286974	0.743204578	0	0.6279069767	0.7565632458	0.7719821162	0.7096774194	0.4
1057	0.9873643347	0.7329709219	0.743204578	0	0.6279069767	0.7565632458	0.7719821162	0.7096774194	0.4
1058	0.9873963823	0.7326560343	0.743204578	0	0.6279069767	0.7565632458	0.7719821162	0.7096774194	0.4
1059	0.9874136581	0.7323883756	0.743204578	0	0.6279069767	0.7565632458	0.7719821162	0.7096774194	0.4
1060	0.9874621632	0.7319912518	0.743204578	0	0.6279069767	0.7565632458	0.7719821162	0.7096774194	0.4
1061	0.9874776388	0.7317584219	0.7446351931	0	0.6279069767	0.7574671446	0.7738095238	0.7112068966	0.4
1062	0.9874976704	0.7314382097	0.7446351931	0	0.6279069767	0.7574671446	0.7738095238	0.7112068966	0.4
1063	0.9875233149	0.7310108725	0.7446351931	0	0.6279069767	0.7574671446	0.7732342007	0.7127429806	0.4
1064	0.9875826042	0.730588754	0.7446351931	0	0.6279069767	0.7574671446	0.7726597325	0.7142857143	0.4
1065	0.9876105551	0.7303179352	0.7439198856	0	0.6279069767	0.7574671446	0.7723214286	0.7112068966	0.4
1066	0.9876339867	0.7299596693	0.7439198856	0	0.6279069767	0.7574671446	0.7717472119	0.7127429806	0.4
1067	0.9876478927	0.7297366727	0.7439198856	0	0.6279069767	0.7574671446	0.7717472119	0.7127429806	0.4
1068	0.9876807562	0.729298064	0.7453505007	0	0.6279069767	0.7589498807	0.7728965004	0.7155172414	0.4
1069	0.9877129337	0.7289448677	0.7453505007	0	0.6279069767	0.7589498807	0.7734724292	0.7139784946	0.4
1070	0.9877257435	0.7287485643	0.7453505007	0	0.6279069767	0.7589498807	0.7734724292	0.7139784946	0.4
1071	0.9877509282	0.7284147462	0.7453505007	0	0.6279069767	0.7589498807	0.7734724292	0.7139784946	0.4
1072	0.9877644608	0.7282041659	0.7453505007	0	0.6279069767	0.7589498807	0.7734724292	0.7139784946	0.4
1073	0.9877945749	0.7278823632	0.7453505007	0	0.6279069767	0.7583732057	0.7738095238	0.7139784946	0.4
1074	0.9878251603	0.7274329754	0.7460658083	0	0.6279069767	0.7583732057	0.7741456166	0.717062635	0.4
1075	0.9878223936	0.7272920397	0.7460658083	0	0.6279069767	0.7583732057	0.7741456166	0.717062635	0.4
1076	0.9878375652	0.7271347524	0.7460658083	0	0.6279069767	0.7583732057	0.7747211896	0.7155172414	0.4
1077	0.987935262	0.7266469847	0.7460658083	0	0.6279069767	0.7583732057	0.7747211896	0.7155172414	0.4
1078	0.9879765678	0.7262437262	0.7460658083	0	0.6279069767	0.7583732057	0.7747211896	0.7155172414	0.4
1079	0.9879830778	0.7260228283	0.7467811159	0	0.6279069767	0.7592814371	0.7756315007	0.7155172414	0.4
1080	0.9880128456	0.7257712452	0.7467811159	0	0.6279069767	0.7592814371	0.7756315007	0.7155172414	0.4
1081	0.9880633986	0.7254479288	0.7467811159	0	0.6279069767	0.7592814371	0.7756315007	0.7155172414	0.4
1082	0.9881242154	0.7250550245	0.7467811159	0	0.6279069767	0.7592814371	0.7756315007	0.7155172414	0.4
1083	0.988128685	0.7248496585	0.7467811159	0	0.6279069767	0.7592814371	0.7756315007	0.7155172414	0.4
1084	0.9881629821	0.7244872291	0.7467811159	0	0.6279069767	0.7598566308	0.775297619	0.7155172414	0.4
1085	0.9881945458	0.7242922463	0.7460658083	0	0.6279069767	0.7583732057	0.7747211896	0.7155172414	0.4
1086	0.9882167685	0.7239764727	0.7467811159	0	0.6279069767	0.7598566308	0.775297619	0.7155172414	0.4
1087	0.9882531268	0.7235460669	0.7474964235	0	0.6279069767	0.7598566308	0.7758749069	0.7182795699	0.4
1088	0.9882719642	0.723323337	0.748211731	0	0.6279069767	0.7598566308	0.7764530551	0.7210300429	0.4
1089	0.9882906572	0.7230169801	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1090	0.988294923	0.7228122765	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1091	0.9883438934	0.7225677758	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1092	0.9883721903	0.7222828099	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1093	0.9883899852	0.7220452979	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1094	0.9884296227	0.7216712656	0.7489270386	0	0.6279069767	0.7607655502	0.7773641102	0.7210300429	0.4
1095	0.9884462191	0.7214192142	0.7496423462	0	0.6279069767	0.7607655502	0.7779433681	0.7237687366	0.4
1096	0.9884741771	0.7211490617	0.7503576538	0	0.6279069767	0.7616766467	0.7788533135	0.7237687366	0.4
1097	0.9885039286	0.7209438388	0.7503576538	0	0.6279069767	0.7616766467	0.7788533135	0.7237687366	0.4
1098	0.9885516737	0.7205452891	0.7503576538	0	0.6279069767	0.7616766467	0.7788533135	0.7237687366	0.4
1099	0.9886099641	0.7201509894	0.7503576538	0	0.6279069767	0.7616766467	0.7788533135	0.7237687366	0.4
1100	0.9886207829	0.7199700979	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1101	0.9886262408	0.7198566423	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1102	0.9886381521	0.7196160069	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1103	0.9886396527	0.7194393365	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1104	0.9886778422	0.7191339474	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1105	0.9886875997	0.7187879454	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1106	0.9887292488	0.718430244	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1107	0.9887625165	0.7180688969	0.7510729614	0	0.6279069767	0.7625899281	0.7797619048	0.7237687366	0.4
1108	0.9887871393	0.7177706744	0.751788269	0	0.6279069767	0.7635054022	0.780669145	0.7237687366	0.4
1109	0.9888076571	0.7174439898	0.751788269	0	0.6279069767	0.7635054022	0.780669145	0.7237687366	0.4
1110	0.9888357204	0.7171086138	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1111	0.9888703838	0.7167603732	0.751788269	0	0.6279069767	0.7635054022	0.780669145	0.7237687366	0.4
1112	0.9888686954	0.7165446441	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1113	0.9889064405	0.7162606222	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1114	0.9889382766	0.7158917304	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1115	0.9889647836	0.7156045305	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1116	0.9889905132	0.7151991992	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1117	0.9890054674	0.7149352019	0.7525035765	0	0.6279069767	0.7649880096	0.78125	0.7237687366	0.4
1118	0.9890242047	0.7145960561	0.7532188841	0	0.6279069767	0.7664670659	0.78183172	0.7237687366	0.4
1119	0.9890392797	0.7143836039	0.7532188841	0	0.6279069767	0.7664670659	0.78183172	0.7237687366	0.4
1120	0.9890572233	0.7140947694	0.7525035765	0	0.6279069767	0.7655502392	0.780923994	0.7237687366	0.4
1121	0.9890836406	0.7137306989	0.7525035765	0	0.6279069767	0.7655502392	0.780923994	0.7237687366	0.4
1122	0.9891106567	0.7134336722	0.7525035765	0	0.6279069767	0.7655502392	0.780923994	0.7237687366	0.4
1123	0.9891498374	0.7131295311	0.7532188841	0	0.6279069767	0.7670250896	0.7815063386	0.7237687366	0.4
1124	0.9891888089	0.7127222581	0.7539341917	0	0.6436781609	0.7679425837	0.7815063386	0.7237687366	0.4
1125	0.9892372857	0.7123153321	0.7539341917	0	0.6436781609	0.7679425837	0.7815063386	0.7237687366	0.4
1126	0.9892350415	0.7121820006	0.7539341917	0	0.6436781609	0.7679425837	0.7815063386	0.7237687366	0.4
1127	0.989256312	0.7120510503	0.7546494993	0	0.6436781609	0.7688622754	0.782414307	0.7237687366	0.4
1128	0.9892908955	0.7117018034	0.7546494993	0	0.6436781609	0.7688622754	0.782414307	0.7237687366	0.4
1129	0.9893065431	0.7114441845	0.7546494993	0	0.6436781609	0.7688622754	0.782414307	0.7237687366	0.4
1130	0.9893372399	0.711047774	0.7553648069	0	0.6436781609	0.7697841727	0.7833209233	0.7237687366	0.4
1131	0.9893653228	0.7107648818	0.7560801144	0	0.6436781609	0.7707082833	0.7842261905	0.7237687366	0.4
1132	0.9893798126	0.7104931339	0.7553648069	0	0.6436781609	0.7697841727	0.78390462	0.7222222222	0.4
1133	0.989405564	0.7103123333	0.7560801144	0	0.6436781609	0.7707082833	0.7848101266	0.7222222222	0.4
1134	0.989410366	0.7100549805	0.7560801144	0	0.6436781609	0.7707082833	0.7848101266	0.7222222222	0.4
1135	0.989427486	0.7098696828	0.7560801144	0	0.6436781609	0.7707082833	0.7848101266	0.7222222222	0.4
1136	0.9894562783	0.7095304767	0.7560801144	0	0.6436781609	0.7707082833	0.7848101266	0.7222222222	0.4
1137	0.9894829864	0.7092446085	0.7560801144	0	0.6436781609	0.7707082833	0.7848101266	0.7222222222	0.4
1138	0.9895122679	0.7089629802	0.756795422	0	0.6436781609	0.7716346154	0.7857142857	0.7222222222	0.4
1139	0.9895264009	0.7086059421	0.7575107296	0	0.6436781609	0.7731092437	0.7862993299	0.7222222222	0.4
1140	0.9895468602	0.7082917875	0.7582260372	0	0.6436781609	0.7745803357	0.7868852459	0.7222222222	0.4
1141	0.9895976016	0.7079202691	0.7589413448	0	0.6436781609	0.7751196172	0.787154593	0.7249466951	0.4
1142	0.9896174901	0.7076783824	0.7596566524	0	0.6436781609	0.7760479042	0.7880597015	0.7249466951	0.4
1143	0.9896266956	0.707537877	0.7596566524	0	0.6436781609	0.7760479042	0.7880597015	0.7249466951	0.4
1144	0.989668328	0.7071542533	0.7603719599	0	0.6436781609	0.7760479042	0.788648245	0.7276595745	0.4
1145	0.9896811131	0.7069273714	0.7603719599	0	0.6436781609	0.7760479042	0.788648245	0.7276595745	0.4
1146	0.9896970416	0.706606824	0.7610872675	0	0.6436781609	0.7769784173	0.7889634601	0.7292110874	0.4
1147	0.9897147042	0.7062300756	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1148	0.9897323427	0.7060350551	0.7610872675	0	0.6590909091	0.7769784173	0.7880597015	0.7292110874	0.4
1149	0.9897531074	0.705901967	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1150	0.9897462979	0.7058111046	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1151	0.9897744568	0.7057003195	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1152	0.9897879775	0.7054616124	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1153	0.9898104555	0.7051492358	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1154	0.9898148399	0.7050048127	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1155	0.9898332999	0.7047998186	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1156	0.9898480294	0.7046367464	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1157	0.9898479196	0.704476857	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1158	0.9898566455	0.7043238401	0.7610872675	0	0.6590909091	0.7764423077	0.7883755589	0.7292110874	0.4
1159	0.9898724437	0.7039849213	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1160	0.9899112982	0.7035045637	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1161	0.9899234865	0.703355495	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1162	0.9899617486	0.7029877212	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1163	0.9899936191	0.7024817537	0.7618025751	0	0.6590909091	0.7779111645	0.7889634601	0.7292110874	0.4
1164	0.9900262082	0.7022357987	0.7625178827	0	0.6590909091	0.7779111645	0.7895522388	0.7319148936	0.4
1165	0.9900305068	0.7020406823	0.7625178827	0	0.6590909091	0.7779111645	0.7895522388	0.7319148936	0.4
1166	0.9900535311	0.7017201742	0.7625178827	0	0.6590909091	0.7779111645	0.7895522388	0.7319148936	0.4
1167	0.9900664282	0.701510543	0.7625178827	0	0.6590909091	0.7779111645	0.7895522388	0.7319148936	0.4
1168	0.9900954843	0.7012849903	0.7632331903	0	0.6590909091	0.7779111645	0.7901418969	0.7346072187	0.4
1169	0.9901319302	0.7008415362	0.7625178827	0	0.6590909091	0.7779111645	0.7895522388	0.7319148936	0.4
1170	0.9901599729	0.700481557	0.7632331903	0	0.6590909091	0.7779111645	0.7901418969	0.7346072187	0.4
1171	0.9901815982	0.7000964583	0.7639484979	0	0.6590909091	0.7793764988	0.7907324365	0.7346072187	0.4
1172	0.9902153711	0.6997439931	0.7639484979	0	0.6590909091	0.7793764988	0.7907324365	0.7346072187	0.4
1173	0.9902347465	0.6995418908	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1174	0.9902551047	0.6991306182	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1175	0.9902654125	0.6989024091	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1176	0.9902991965	0.6985740013	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1177	0.990308484	0.6984764632	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1178	0.9903409551	0.6980371402	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1179	0.990367615	0.6977136518	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1180	0.9904008354	0.6973335581	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1181	0.9904147164	0.697133937	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1182	0.9904323713	0.6968498332	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1183	0.9904374441	0.6965805279	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1184	0.9904636526	0.69624362	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1185	0.9904744693	0.6961388716	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1186	0.9905108942	0.6957322167	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1187	0.9905327864	0.6955016066	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1188	0.9905554846	0.6951454749	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1189	0.9905692414	0.6949418958	0.7646638054	0	0.6590909091	0.7793764988	0.7913238594	0.7372881356	0.4
1190	0.9905980499	0.6944826195	0.765379113	0	0.6590909091	0.7808383234	0.7919161677	0.7372881356	0.4
1191	0.9906084803	0.6942831276	0.765379113	0	0.6590909091	0.7808383234	0.7919161677	0.7372881356	0.4
1192	0.9906144083	0.6940053379	0.765379113	0	0.6590909091	0.7808383234	0.7919161677	0.7372881356	0.4
1193	0.9906444363	0.6936789647	0.7660944206	0	0.6590909091	0.7808383234	0.7925093633	0.7399577167	0.4
1194	0.9906594455	0.6934369024	0.7660944206	0	0.6590909091	0.7808383234	0.7925093633	0.7399577167	0.4
1195	0.9906612971	0.693319996	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1196	0.9906673144	0.6931797731	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1197	0.9906813558	0.6929110052	0.7660944206	0	0.6590909091	0.7808383234	0.7925093633	0.7399577167	0.4
1198	0.9906933412	0.692735678	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1199	0.9907145275	0.6923658379	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1200	0.9907310628	0.6920958893	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1201	0.9907415744	0.6919773995	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1202	0.9907744212	0.691638726	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1203	0.9907963536	0.6913837505	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1204	0.9908206542	0.6910180773	0.7668097282	0	0.6590909091	0.7808383234	0.7931034483	0.7426160338	0.4
1205	0.9908375647	0.6908090507	0.7675250358	0	0.6590909091	0.7822966507	0.7936984246	0.7426160338	0.4
1206	0.9908336775	0.6906713399	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1207	0.9908480421	0.6904335006	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1208	0.9908470265	0.690181466	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1209	0.9908776013	0.6898581704	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1210	0.990901305	0.6895514682	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1211	0.9909299292	0.6891962429	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1212	0.9909489362	0.6890523973	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1213	0.9909701334	0.6886501361	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1214	0.9909799905	0.6884919702	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1215	0.9910015811	0.6882950504	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1216	0.9910087249	0.6882111195	0.7682403433	0	0.6590909091	0.7822966507	0.7942942943	0.7426160338	0.4262295082
1217	0.9910290129	0.6878153571	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1218	0.9910524608	0.6875010361	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1219	0.9910789362	0.6871627918	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1220	0.9910974072	0.6869109497	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1221	0.9911108644	0.6867148981	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1222	0.9911338245	0.6865329968	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1223	0.9911457815	0.6863455499	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1224	0.9911569642	0.6860797361	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1225	0.9911618873	0.6858700773	0.7689556509	0	0.6590909091	0.7837514934	0.7948910594	0.7426160338	0.4262295082
1226	0.9911823741	0.6855906054	0.7696709585	0	0.6741573034	0.7846889952	0.7948910594	0.7426160338	0.4262295082
1227	0.9911909576	0.6854109813	0.7696709585	0	0.6741573034	0.7846889952	0.7948910594	0.7426160338	0.4262295082
1228	0.9912339884	0.684983179	0.7696709585	0	0.6741573034	0.7846889952	0.7948910594	0.7426160338	0.4262295082
1229	0.9912419961	0.6848546189	0.7696709585	0	0.6741573034	0.7846889952	0.7948910594	0.7426160338	0.4262295082
1230	0.9912618445	0.6845877909	0.7696709585	0	0.6741573034	0.7846889952	0.7948910594	0.7426160338	0.4262295082
1231	0.9912736444	0.6842959249	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1232	0.9912952732	0.6841243291	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1233	0.9913148417	0.6838669848	0.7711015737	0	0.6741573034	0.7870813397	0.796393689	0.7426160338	0.4262295082
1234	0.9913150365	0.6837030207	0.7711015737	0	0.6741573034	0.7870813397	0.796393689	0.7426160338	0.4262295082
1235	0.9913423406	0.6834912359	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1236	0.9913583644	0.6832053032	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1237	0.9913739446	0.6828555323	0.7711015737	0	0.6741573034	0.7870813397	0.796393689	0.7426160338	0.4262295082
1238	0.9913834669	0.6826108817	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1239	0.9913835883	0.6825699216	0.7703862661	0	0.6741573034	0.7856287425	0.7957957958	0.7426160338	0.4262295082
1240	0.9914033128	0.6822960186	0.7711015737	0	0.6741573034	0.7870813397	0.796393689	0.7426160338	0.4262295082
1241	0.9914345275	0.6819800507	0.7711015737	0	0.6741573034	0.7870813397	0.796393689	0.7426160338	0.4262295082
1242	0.9914415653	0.6817850362	0.7718168813	0	0.6741573034	0.7885304659	0.7969924812	0.7426160338	0.4262295082
1243	0.9914630356	0.6814184606	0.7718168813	0	0.6741573034	0.7885304659	0.7969924812	0.7426160338	0.4262295082
1244	0.9915026547	0.6809981763	0.7732474964	0	0.6741573034	0.7914183552	0.7981927711	0.7426160338	0.4262295082
1245	0.9915238559	0.6806634498	0.7746781116	0	0.6741573034	0.7923627685	0.7996987952	0.7426160338	0.4516129032
1246	0.9915518331	0.6802395525	0.773962804	0	0.6741573034	0.7909199522	0.7990970655	0.7426160338	0.4516129032
1247	0.9915767646	0.6799715268	0.7732474964	0	0.6741573034	0.7899761337	0.7981927711	0.7426160338	0.4516129032
1248	0.991579169	0.6796940901	0.7732474964	0	0.6741573034	0.7899761337	0.7981927711	0.7426160338	0.4516129032
1249	0.9915747327	0.6795974819	0.773962804	0	0.6741573034	0.7909199522	0.7990970655	0.7426160338	0.4516129032
1250	0.9916007844	0.6792709761	0.773962804	0	0.6741573034	0.7909199522	0.7990970655	0.7426160338	0.4516129032
1251	0.9916141747	0.6789472069	0.773962804	0	0.6741573034	0.7909199522	0.7990970655	0.7426160338	0.4516129032
1252	0.9916339355	0.6786813869	0.7746781116	0	0.6741573034	0.7909199522	0.7996987952	0.7452631579	0.4516129032
1253	0.9916701445	0.6781927179	0.7761087268	0	0.6741573034	0.7909199522	0.8009049774	0.750524109	0.4516129032
1254	0.9916995132	0.6778768112	0.7782546495	0	0.6741573034	0.7938021454	0.8027210884	0.7531380753	0.4516129032
1255	0.991702284	0.6777463483	0.7782546495	0	0.6741573034	0.7938021454	0.8027210884	0.7531380753	0.4516129032
1256	0.9917157397	0.6774612845	0.7782546495	0	0.6741573034	0.7938021454	0.8027210884	0.7531380753	0.4516129032
1257	0.9917443756	0.677218186	0.7782546495	0	0.6741573034	0.7938021454	0.8027210884	0.7531380753	0.4516129032
1258	0.9917506711	0.6770390721	0.7782546495	0	0.6741573034	0.7938021454	0.8027210884	0.7531380753	0.4516129032
1259	0.9917693845	0.6768122342	0.7789699571	0	0.6741573034	0.7947494033	0.8036253776	0.7531380753	0.4516129032
1260	0.9917831627	0.676524735	0.7796852647	0	0.6741573034	0.7947494033	0.8042328042	0.7557411273	0.4516129032
1261	0.9918012412	0.6763334502	0.7796852647	0	0.6741573034	0.7947494033	0.8042328042	0.7557411273	0.4516129032
1262	0.9918203531	0.6760691752	0.7804005722	0	0.6741573034	0.7947494033	0.8048411498	0.7583333333	0.4516129032
1263	0.9918373594	0.6757699296	0.7811158798	0	0.6741573034	0.7956989247	0.80574452	0.7583333333	0.4516129032
1264	0.9918545725	0.6755091706	0.7804005722	0	0.6741573034	0.7947494033	0.8048411498	0.7583333333	0.4516129032
1265	0.99186573	0.6752834178	0.7804005722	0	0.6741573034	0.7947494033	0.8048411498	0.7583333333	0.4516129032
1266	0.9918850849	0.6749400235	0.7811158798	0	0.6741573034	0.7956989247	0.80574452	0.7583333333	0.4516129032
1267	0.9918932965	0.6747716695	0.7811158798	0	0.6741573034	0.7956989247	0.80574452	0.7583333333	0.4516129032
1268	0.9919057685	0.6745818788	0.7818311874	0	0.6741573034	0.7966507177	0.8066465257	0.7583333333	0.4516129032
1269	0.9919347079	0.6742656544	0.7818311874	0	0.6741573034	0.7966507177	0.8066465257	0.7583333333	0.4516129032
1270	0.9919354386	0.674089031	0.7818311874	0	0.6741573034	0.7966507177	0.8066465257	0.7583333333	0.4516129032
1271	0.9919603806	0.673882549	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1272	0.9919951397	0.6734509285	0.7832618026	0	0.6741573034	0.7976047904	0.8084464555	0.7599164927	0.4516129032
1273	0.9920033804	0.6731070011	0.7832618026	0	0.6741573034	0.7976047904	0.8084464555	0.7599164927	0.4516129032
1274	0.9920193288	0.6729510417	0.782546495	0	0.6741573034	0.7976047904	0.8075471698	0.7583333333	0.4516129032
1275	0.9920321255	0.6727502013	0.782546495	0	0.6741573034	0.7976047904	0.8075471698	0.7583333333	0.4516129032
1276	0.9920546049	0.6725559405	0.782546495	0	0.6741573034	0.7976047904	0.8075471698	0.7583333333	0.4516129032
1277	0.9920679906	0.6722561391	0.7839771102	0	0.6741573034	0.7976047904	0.8090566038	0.7625	0.4516129032
1278	0.9920946588	0.6720272873	0.7839771102	0	0.6741573034	0.7976047904	0.8090566038	0.7625	0.4516129032
1279	0.9921110872	0.6717313533	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1280	0.9921213585	0.6714611987	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1281	0.9921329694	0.6712199848	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1282	0.9921507241	0.6709569934	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1283	0.9921630077	0.6707685742	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1284	0.9921705164	0.6705642737	0.7839771102	0	0.6741573034	0.7976047904	0.8090566038	0.7625	0.4516129032
1285	0.9921959396	0.6702104029	0.782546495	0	0.6741573034	0.7966507177	0.8075471698	0.7599164927	0.4516129032
1286	0.9922156743	0.6699088394	0.782546495	0	0.6741573034	0.7966507177	0.8081570997	0.7583333333	0.4516129032
